method,replicate,true,mean,red_fac,ess,interval,ci_lower,ci_upper,ci_covered,hpd_lower,hpd_upper,hpd_covered,taxon,seed
starbeast,0,0.0017027332998195985,0.002661090269446023,1.0004523269463066,1768.1109000214944,0.95,0.0023265186456276343,0.003041461327751061,False,0.0023111445355773496,0.003020403082641373,False,T1,seed10
starbeast,0,0.0025516059312677905,0.0039281065420561645,0.9999406438297676,3590.0477051169264,0.95,0.003474131734618591,0.0044383848175150965,False,0.003458455165614645,0.0044114378180210145,False,T2,seed10
ecoevolity,0,0.0024195651009842702,0.002029639988292656,0.9995914418893076,4000.0,0.95,0.0006565285399538438,0.004104029750165366,True,0.0005020511321639801,0.0037445875503600546,True,root,seed3
ecoevolity,0,0.0024049345297318943,0.0044528667138627204,1.000369674918001,3979.9130406353133,0.95,0.004230419236529157,0.0046704001515230275,False,0.004236942682051386,0.00467470808837126,False,T1,seed3
ecoevolity,0,0.002062827542682716,0.0031359082201441713,1.0009541753717728,4000.0,0.95,0.0029534862984414005,0.003319742489997725,False,0.0029557905652455928,0.0033203889860328067,False,T2,seed3
starbeast,0,0.0024195651009842702,0.001625013555373373,1.0078715291599472,248.5486124984153,0.95,0.000689354975235534,0.002976368673571945,True,0.0006236657224152598,0.002829392660675705,True,root,seed3
starbeast,0,0.0024049345297318943,0.004029406792817489,1.0013722108178742,2851.2856091145345,0.95,0.0035740251169032343,0.004547895000279309,False,0.003551609553337089,0.00451729245270901,False,T1,seed3
starbeast,0,0.002062827542682716,0.003043571277725165,1.0001671597149495,2432.986538904612,0.95,0.0026740518628560373,0.0034549993821574513,False,0.002663089306556259,0.0034365001412852,False,T2,seed3
ecoevolity,0,0.0006156719658116152,0.002002672690169911,1.0007493441867965,3914.562913583434,0.95,0.0006554276043139964,0.0041262332573108376,False,0.00047811205240874053,0.003764448841094354,True,root,seed51
ecoevolity,0,0.0019415366592061254,0.002928341784378297,0.9997380374292324,3808.6529224456626,0.95,0.0027531522066763948,0.0031123613722113786,False,0.0027561424403825772,0.003113616256002378,False,T1,seed51
ecoevolity,0,0.0011999998857492981,0.001838834892393803,1.0000900743532959,3522.460057472774,0.95,0.001697541696959174,0.001977039510996679,False,0.0017029300315337032,0.0019784838567384663,False,T2,seed51
starbeast,0,0.0006156719658116152,0.0013611850488920447,0.9998688201180072,161.79057844630898,0.95,0.0004414857305929033,0.002705579214092464,True,0.00029682484571477415,0.002460581168109119,True,root,seed51
starbeast,0,0.0019415366592061254,0.0028804526288755874,1.0016550290768775,1849.4695518793287,0.95,0.002525546212928875,0.003259359736430629,False,0.0025285705120197104,0.0032601589905940265,False,T1,seed51
starbeast,0,0.0011999998857492981,0.0018527676169245676,1.0002770008302382,1292.8593181226645,0.95,0.0016026613528944713,0.0021242410941887282,False,0.0015952879560998624,0.002113450703708478,False,T2,seed51
ecoevolity,0,0.0006822013133516117,0.002012391035003125,1.0013435815799825,3808.459022764674,0.95,0.0006511881615884285,0.004221932656992215,True,0.00047035841991062676,0.0038509754566182493,True,root,seed146
ecoevolity,0,0.0018552058469800336,0.002896999134799629,0.9998591239872862,4000.0,0.95,0.0027237284226125946,0.003076878475791027,False,0.002717816658088944,0.003067162285406265,False,T1,seed146
ecoevolity,0,0.003022508628862693,0.005576410277916852,0.9996220727378672,4000.0,0.95,0.0053299291864000045,0.005814830475342926,False,0.005338963709914787,0.005822152066265558,False,T2,seed146
starbeast,0,0.0006822013133516117,0.0014122704483862849,1.002597161802253,230.9589156076866,0.95,0.0006210005857197853,0.002678242547582677,True,0.0005364233070812014,0.002456182054312841,True,root,seed146
starbeast,0,0.0018552058469800336,0.0028083740979700364,1.0012071760537793,2272.342075381971,0.95,0.002460437335660284,0.003183697897914549,False,0.002469395354190669,0.003189283296961927,False,T1,seed146
starbeast,0,0.003022508628862693,0.005227919154225369,0.9999208166409354,3033.1156979248244,0.95,0.004650252541688018,0.0058768305938356755,False,0.004637915178705072,0.005853430869620241,False,T2,seed146
ecoevolity,0,0.0014948935609480822,0.002007107853949868,0.9999235623435992,4000.0,0.95,0.000647087539679588,0.004120276872785201,True,0.00046847672792745486,0.0037298583020428846,True,root,seed152
ecoevolity,0,0.0028954922671617445,0.006625529915225961,0.9996287415336428,4000.0,0.95,0.006357083155809672,0.006903074830217273,False,0.006344661840412035,0.00688867865208919,False,T1,seed152
ecoevolity,0,0.0006453742924446362,0.0008265572260219843,1.0001603637084169,3858.835052372043,0.95,0.0007384786615670834,0.0009211332331346586,False,0.0007380254296011307,0.0009202940684577924,False,T2,seed152
starbeast,0,0.0014948935609480822,0.0013693696326509428,1.0044611930449177,233.03168351063945,0.95,0.0005775837879982615,0.0025593994586193274,True,0.00046559449657895125,0.0023645824358739746,True,root,seed152
starbeast,0,0.0028954922671617445,0.006095802824404465,0.9999150709830464,4320.096554736218,0.95,0.005417131835851594,0.0068327188385529395,False,0.005384450677787971,0.006792393763861779,False,T1,seed152
starbeast,0,0.0006453742924446362,0.0008546361487586356,1.0075976115809586,987.3026144941847,0.95,0.0007226283183942202,0.0010049508439357294,False,0.0007206015604321532,0.001000104570817726,False,T2,seed152
ecoevolity,0,0.003325301161666328,0.002021675599766429,1.0000471811237894,2857.548195352406,0.95,0.0006589358812434268,0.0041390386115978655,True,0.0005744679992787968,0.003914090681431065,True,root,seed83
ecoevolity,0,0.0021393568076117806,0.004010888316400664,1.000620188975082,3056.637644245146,0.95,0.003806606612703815,0.004228087721713157,False,0.0038162589696668866,0.004234605652583266,False,T1,seed83
ecoevolity,0,0.0017146178926396554,0.002933298033046928,0.9999051616660388,3537.375954808925,0.95,0.0027578883170278467,0.003118727639112341,False,0.002755620093190533,0.0031137556113618662,False,T2,seed83
starbeast,0,0.003325301161666328,0.009315702663712205,1.003379494458169,513.8985053248039,0.95,0.007063843352712631,0.011785899981435866,False,0.007044940235537144,0.01173828741649601,False,root,seed83
starbeast,0,0.0021393568076117806,0.003734750458895036,1.0001892102214076,2691.7149829155633,0.95,0.0032914210675755997,0.004229743353383023,False,0.003259310758204949,0.004192410084639287,False,T1,seed83
starbeast,0,0.0017146178926396554,0.0027248892368959697,1.0021667628014372,1746.760651808983,0.95,0.0023818849066645537,0.003097216624819477,False,0.0023700863849925612,0.003082292190120279,False,T2,seed83
ecoevolity,0,0.003371800966971697,0.0019937916623541034,1.000254261127529,3805.9197714968345,0.95,0.0006344916736298098,0.0042064212993155395,True,0.0005132152125687862,0.0038160536731909923,True,root,seed36
ecoevolity,0,0.0016164913923043516,0.0027046450903688763,0.999658789383256,4000.0,0.95,0.002531766861477277,0.0028772563491510834,False,0.002536708331373307,0.002880729084031816,False,T1,seed36
ecoevolity,0,0.0010405857563571654,0.0013736858872927624,0.9996266868707806,3834.5707097138757,0.95,0.0012535154697739313,0.0014950103883806702,False,0.0012535066976750355,0.0014942347805532025,False,T2,seed36
starbeast,0,0.003371800966971697,0.0015365362159270072,1.0585475599046317,206.30983361127159,0.95,0.0005713367954808102,0.002796508776301254,False,0.0005261409436055372,0.002703752875027854,False,root,seed36
starbeast,0,0.0016164913923043516,0.002628451035336309,0.9998766645606528,2846.6056842645507,0.95,0.0023045022122243995,0.002998125701019037,False,0.0022970547555158107,0.0029864053873264987,False,T1,seed36
starbeast,0,0.0010405857563571654,0.0014326125581253565,1.0034570970667538,1517.578326568783,0.95,0.0012347926720948411,0.0016560018302698527,False,0.0012279345702606663,0.0016450859049929644,False,T2,seed36
ecoevolity,0,0.003028417721728553,0.014832546904287206,1.0017587036848106,1785.5038608240095,0.95,0.013249103242839427,0.016174992152843425,False,0.013426994376924694,0.016310035227928624,False,root,seed34
ecoevolity,0,0.001399554601407581,0.002228021466494459,1.0010292769479319,1520.6136621854507,0.95,0.0018708605379973574,0.002615734786240563,False,0.0018625269676257425,0.002600981728876877,False,T1,seed34
ecoevolity,0,0.0009112167942069416,0.001546755415966274,1.0009577823653444,1574.5953646410908,0.95,0.0013286551467740749,0.0017655999107361827,False,0.001334678646019436,0.0017680431146155976,False,T2,seed34
starbeast,0,0.003028417721728553,0.012354453967336679,0.9999007074953208,3967.497877650813,0.95,0.01065957586374365,0.014229800925805104,False,0.010619283789235769,0.014174363466899162,False,root,seed34
starbeast,0,0.001399554601407581,0.001774468522516545,1.001678348587001,1405.4918166345099,0.95,0.0015257730754883675,0.002051230910897111,False,0.0015175313203993036,0.002042103128987616,False,T1,seed34
starbeast,0,0.0009112167942069416,0.0012799643070943404,1.0000116327348232,1612.2449106374274,0.95,0.0010987059572332137,0.0014839954726719546,False,0.0010893693870433062,0.0014707159504108046,False,T2,seed34
ecoevolity,0,0.00037850022940105353,0.0020233384916535807,0.9996819008429452,4000.0,0.95,0.0006392592067776769,0.0041766205311600324,False,0.00046684520477598964,0.0037884179435558577,False,root,seed133
ecoevolity,0,0.002982737918560458,0.006384445415262239,0.9995526555787528,3390.5590636177394,0.95,0.006105766824272581,0.006650047744530568,False,0.006117917990221789,0.006655186060482158,False,T1,seed133
ecoevolity,0,0.0011458857129261894,0.0017199859767938258,0.9999751572801951,4000.0,0.95,0.0015896172235366438,0.0018571140440550343,False,0.0015908305421576735,0.0018576767796418888,False,T2,seed133
starbeast,0,0.00037850022940105353,0.001377977936426084,1.0571057130281163,192.53021053718825,0.95,0.0005672607702212122,0.002595942681943237,False,0.00046619752490752853,0.0024261641901207765,False,root,seed133
starbeast,0,0.002982737918560458,0.005869848181497871,0.9999887082444808,3284.912210442169,0.95,0.005210437522526134,0.0065868854774607435,False,0.00518511915072244,0.00654478708522299,False,T1,seed133
starbeast,0,0.0011458857129261894,0.0016833337682553358,1.0038050271120769,1611.8597522038094,0.95,0.0014612047050841636,0.0019328980361378238,False,0.0014506324565047722,0.00191985681882587,False,T2,seed133
ecoevolity,0,0.001107856147835941,0.0021584309599929907,0.999754337978126,4000.0,0.95,0.0006668938877719089,0.0045424884155639495,True,0.00047491705214541797,0.004115705394497082,True,root,seed89
ecoevolity,0,0.0017773826267658349,0.003485928737870865,0.9999079151899944,4000.0,0.95,0.0032967861642352173,0.0036809977394080015,False,0.0032979496777259944,0.0036809977394080015,False,T1,seed89
ecoevolity,0,0.0030835492153135136,0.007773038476410469,1.0002601410993779,3269.5962178925884,0.95,0.007457786243428074,0.008087477970460546,False,0.007466044763821254,0.008091502912247563,False,T2,seed89
starbeast,0,0.001107856147835941,0.001156755202719483,1.012362287861695,244.4337146718341,0.95,0.00046673379881973165,0.0020728145323073237,True,0.0003725119765701167,0.0019192149051573712,True,root,seed89
starbeast,0,0.0017773826267658349,0.0033495500719306613,1.0035558130255224,2297.529322041797,0.95,0.0029507156947598647,0.003791808785690908,False,0.0029363782664190005,0.0037687913357190147,False,T1,seed89
starbeast,0,0.0030835492153135136,0.007231577002574882,0.999923325677499,3956.635734733261,0.95,0.006419825096930082,0.008145640455492691,False,0.006410913709807253,0.008122820240951123,False,T2,seed89
ecoevolity,0,0.0016611394911905462,0.0020328654445125505,0.9996718260500002,3133.081571512971,0.95,0.0006295165764907123,0.004258135226770361,True,0.0004913530152059866,0.003948547550014392,True,root,seed181
ecoevolity,0,0.001731392061961784,0.003803472573342519,1.0019239570585576,3342.5721020721753,0.95,0.0036012106602694343,0.004006975460510376,False,0.0035961842235832883,0.00399690776067109,False,T1,seed181
ecoevolity,0,0.001450250291746742,0.002811954960895597,0.9999730186542521,3621.371230801559,0.95,0.002645205442110877,0.002987871932876461,False,0.0026452443537544387,0.002987871932876461,False,T2,seed181
starbeast,0,0.0016611394911905462,0.0015808375645395651,1.0028305475528367,258.47068491129534,0.95,0.0006824290559388003,0.0025972749874767762,True,0.0006756673669849956,0.0025820870290046475,True,root,seed181
starbeast,0,0.001731392061961784,0.0035768086202471938,1.000046394042325,4548.072758624672,0.95,0.003143585955476093,0.0040488739964542955,False,0.003132714290505136,0.004033203345233546,False,T1,seed181
starbeast,0,0.001450250291746742,0.002716317745778014,1.0003108576740658,2823.220973325985,0.95,0.002381613991330759,0.00308528209205432,False,0.002369457580362532,0.003072268672478081,False,T2,seed181
ecoevolity,0,0.0013199860095541678,0.002031160528156907,1.0000705801957908,4000.0,0.95,0.0006434029847340012,0.004200365448617987,True,0.0005300206512498255,0.0038735315006118,True,root,seed38
ecoevolity,0,0.0020762956451219746,0.0040589765134230816,0.9999743503129584,4000.0,0.95,0.003847651344112039,0.004265886959792624,False,0.003851112823706726,0.004267284780469192,False,T1,seed38
ecoevolity,0,0.0020729581258699297,0.0041432978695277135,0.9997584793203464,4000.0,0.95,0.003934357826790375,0.004353114819248475,False,0.003933655089290877,0.0043509183295979215,False,T2,seed38
starbeast,0,0.0013199860095541678,0.0011725252380161734,1.000898851606479,200.9031500249973,0.95,0.0004632521388441887,0.0023084093897489982,True,0.00036646446447124607,0.0021006501560559645,True,root,seed38
starbeast,0,0.0020762956451219746,0.0038173355375837217,1.0009373395048002,2919.0038103211277,0.95,0.0033546919817083487,0.00431612926221713,False,0.003350362666889693,0.0043064858152457135,False,T1,seed38
starbeast,0,0.0020729581258699297,0.003888902694208821,1.0002199151784454,3099.469843118551,0.95,0.0034228155941089635,0.004387881196508518,False,0.0033945059116033717,0.004353436941586574,False,T2,seed38
ecoevolity,0,0.002339875950133225,0.0020284350387422445,0.9997694099728184,2933.9672536603994,0.95,0.0006477484017151419,0.004200259646844914,True,0.0004951577040291362,0.0038539921942171078,True,root,seed105
ecoevolity,0,0.0019914045170212648,0.003660701057127601,0.9995123150810394,4000.0,0.95,0.0034615161899504607,0.0038636742042224546,False,0.003465265047461661,0.003865292930785825,False,T1,seed105
ecoevolity,0,0.002558029362140372,0.005106273443485931,0.9995506693615208,4000.0,0.95,0.0048772939156988115,0.005341764598751863,False,0.004893176760529997,0.0053551587079913535,False,T2,seed105
starbeast,0,0.002339875950133225,0.0019867546770193484,1.0001019275592529,270.7467792375295,0.95,0.0009406648250859653,0.0032375053609280265,True,0.0008555896519255403,0.003124733589798245,True,root,seed105
starbeast,0,0.0019914045170212648,0.003545992020998683,1.0001909317126343,2267.358218901312,0.95,0.003122221052621641,0.004006249611826354,False,0.003123762443277268,0.00400635184981924,False,T1,seed105
starbeast,0,0.002558029362140372,0.00480779688481445,1.0007436329354582,3504.789175193609,0.95,0.004261244979535247,0.0054210213040119465,False,0.004247402465683064,0.005399721446742238,False,T2,seed105
ecoevolity,0,0.003074421636077763,0.012359921710046328,1.0004496567494972,1359.9339602359723,0.95,0.011976233446724428,0.01275494953316904,False,0.011974560947899136,0.012750403958590324,False,root,seed29
ecoevolity,0,0.002586283787588132,0.0009115406227021986,1.0023411768545822,275.55442643465625,0.95,0.0005287248048348521,0.0014206844149632256,False,0.00048289978727222014,0.0013518664695766516,False,T1,seed29
ecoevolity,0,0.002120112374867226,0.0005712719152193517,1.0024951175742445,275.97536872918283,0.95,0.000330650449980688,0.0008892275807560619,False,0.00031758252745887634,0.0008663014498909753,False,T2,seed29
starbeast,0,0.003074421636077763,0.008764727130709535,0.9998684413565924,2396.2829086019838,0.95,0.007940427528666659,0.009680365125554374,False,0.007924069522744498,0.00964291936396905,False,root,seed29
starbeast,0,0.002586283787588132,0.002989269955048433,0.9999590232425734,822.3230920409546,0.95,0.002359066103747102,0.0037520772306409967,True,0.002346266155613729,0.003727152172848302,True,T1,seed29
starbeast,0,0.002120112374867226,0.002550471141400621,0.9999850824546735,967.4972241816984,0.95,0.0020312891450583784,0.0031745944735982784,True,0.001999038556470871,0.003126542576465028,True,T2,seed29
ecoevolity,0,0.002215949028393576,0.002001127743512373,0.9999628295037616,3128.858375284657,0.95,0.0006277756684741696,0.004072040961333837,True,0.0004722795326502108,0.0037137386562297054,True,root,seed162
ecoevolity,0,0.002990366214026639,0.005441032345067817,1.0002860733289465,4000.0,0.95,0.005193804034888521,0.005690386971040159,False,0.005177783878639246,0.005670900131384304,False,T1,seed162
ecoevolity,0,0.0011117701714475007,0.0013606801797416788,1.0005220013674618,3455.9218960643598,0.95,0.0012422539366540204,0.0014887299669212788,False,0.0012414231019389189,0.0014867809537040784,False,T2,seed162
starbeast,0,0.002215949028393576,0.001670977112427888,1.0426707720435018,188.23607625086532,0.95,0.0006137971909372518,0.003160273820800673,True,0.0005118643579294414,0.003017306975362555,True,root,seed162
starbeast,0,0.002990366214026639,0.005085587135727415,1.00171055546272,2512.843048710094,0.95,0.004516020843797497,0.005742704569035367,False,0.0045019147472741715,0.005721973014030212,False,T1,seed162
starbeast,0,0.0011117701714475007,0.0013670494348845801,1.0018230339338476,1084.4674568345258,0.95,0.001178050219514516,0.0015865199089398075,False,0.0011775583223992926,0.0015844954648449475,False,T2,seed162
ecoevolity,0,0.0017829534897546575,0.002180875476712134,1.0001441132721325,2685.3569874664004,0.95,0.0006985935935950313,0.00471573010272491,True,0.0004860379101071166,0.0042364100152734036,True,root,seed148
ecoevolity,0,0.002266715137029961,0.004816219181047019,1.0003511304149446,4000.0,0.95,0.00458946189675496,0.005051685181569871,False,0.004586979123762327,0.0050459065356521105,False,T1,seed148
ecoevolity,0,0.0032924964537751713,0.007614699264645545,1.000829005187463,4000.0,0.95,0.007296006406773675,0.007934411148373866,False,0.00730911341930815,0.007942479502337523,False,T2,seed148
starbeast,0,0.0017829534897546575,0.002613895300475589,1.002578723938698,461.7028938696971,0.95,0.001668675528505874,0.003732169668137943,True,0.0015942044071382865,0.003633063388051989,True,root,seed148
starbeast,0,0.002266715137029961,0.0043944745275781155,0.9998869256193909,3342.3730529781897,0.95,0.0038915056563329827,0.004972157105546517,False,0.003887786168806145,0.004962664295982204,False,T1,seed148
starbeast,0,0.0032924964537751713,0.007154053350344834,1.000654224099866,4128.189218486325,0.95,0.006365702912528583,0.00802278548240667,False,0.00635163794118671,0.008001816490932307,False,T2,seed148
ecoevolity,0,0.0016462656317488811,0.00785548365558756,1.0000279557835778,4000.0,0.95,0.007226694147261655,0.008502565415275753,False,0.00727916084218333,0.00854271527556297,False,root,seed14
ecoevolity,0,0.0032034788720330678,0.005545012569500276,0.9999907603909179,4000.0,0.95,0.004983889951927134,0.006137324889406286,False,0.0049575746664871825,0.006088834606040394,False,T1,seed14
ecoevolity,0,0.0011209439919306141,0.0015521120575491306,0.9995838431340373,4000.0,0.95,0.001405480628302076,0.0017110815505830255,False,0.0014030719791132016,0.001705326980693058,False,T2,seed14
starbeast,0,0.0016462656317488811,0.006092081224358041,1.002402206809346,1951.5603280767493,0.95,0.00522126654087457,0.007050835408713214,False,0.005195023009887839,0.007016803920063557,False,root,seed14
starbeast,0,0.0032034788720330678,0.0058962546308353935,1.0010058337989811,3007.787642459067,0.95,0.005069464376431811,0.006798659548513433,False,0.005026832932628647,0.0067362549937157725,False,T1,seed14
starbeast,0,0.0011209439919306141,0.0018627834550082809,1.00015970904456,2239.3282747726207,0.95,0.0016085102960141516,0.0021423074152093235,False,0.0015982975159283686,0.0021288663851031344,False,T2,seed14
ecoevolity,0,0.002033128838011689,0.002012611010397675,1.0009822395480077,2938.989648534425,0.95,0.000641712404898636,0.004128944209863325,True,0.0004694815200079148,0.0037854418957378533,True,root,seed25
ecoevolity,0,0.001209024489632025,0.0017432741175493131,1.000131539039829,4000.0,0.95,0.0016151975515274273,0.0018801850675079649,False,0.0016136311426421714,0.001877243965015725,False,T1,seed25
ecoevolity,0,0.0023711946215184718,0.004681864470203562,0.9997314716813216,3888.5718745842405,0.95,0.004463039157447971,0.0049116464173695785,False,0.004456997907816771,0.004898116137047289,False,T2,seed25
starbeast,0,0.002033128838011689,0.001511635658270158,1.029596926761844,197.25191892318242,0.95,0.0006287940841730598,0.002746575648271883,True,0.0005251911767342695,0.002588772356062717,True,root,seed25
starbeast,0,0.001209024489632025,0.001703876393770826,1.0002209837886895,1332.0974707237926,0.95,0.0014800170797076464,0.001958749886840348,False,0.0014724442679680395,0.0019475744882171788,False,T1,seed25
starbeast,0,0.0023711946215184718,0.0044490937448770475,0.9999475444689412,2827.220074620423,0.95,0.003943422944139888,0.0050281224041869785,False,0.00394064444992352,0.005021627015601221,False,T2,seed25
ecoevolity,0,0.003760806984314385,0.002032056853374035,1.0000773040261852,3915.651384450328,0.95,0.0006830872514281841,0.0040798686239881775,True,0.00048594115606102764,0.0037823677657901353,True,root,seed176
ecoevolity,0,0.001872638787692119,0.00265258674242219,0.9997287997618122,4000.0,0.95,0.002492061609100171,0.0028188728338474807,False,0.0024933237699821483,0.0028190033967479392,False,T1,seed176
ecoevolity,0,0.00243078459285308,0.004069158819761931,0.9995407160392508,4000.0,0.95,0.003863633146027497,0.0042810529667304175,False,0.003859848747459322,0.004275458926893106,False,T2,seed176
starbeast,0,0.003760806984314385,0.0014422504411230185,1.009955623458465,179.78419532816844,0.95,0.000506952221052126,0.00271891781445307,False,0.00043751210003225086,0.0026114751451494253,False,root,seed176
starbeast,0,0.001872638787692119,0.002720109782204304,1.0000935128852977,2197.03029228723,0.95,0.0023815428164088853,0.003102186226387973,False,0.0023635861886288165,0.003071457760846218,False,T1,seed176
starbeast,0,0.00243078459285308,0.003813427169754653,1.000000840050132,2608.820621480517,0.95,0.003365255588900725,0.004303696796862325,False,0.0033649315550906365,0.004302401726417741,False,T2,seed176
ecoevolity,0,0.0030262225489618264,0.0020056620884013033,0.9997315124628868,4000.0,0.95,0.0006818846417437218,0.004040905460497565,True,0.0005435391146467387,0.0037611250563326774,True,root,seed98
ecoevolity,0,0.0028614970364046663,0.005379150890647934,1.0017042051446008,3461.891642366965,0.95,0.005143017630544474,0.005624383853648383,False,0.005134218962984865,0.0056122139638621685,False,T1,seed98
ecoevolity,0,0.001518935185796635,0.002081771838592364,0.999836235880322,4000.0,0.95,0.0019376396676058308,0.0022336065393298928,False,0.0019333901385466007,0.002225497224061428,False,T2,seed98
starbeast,0,0.0030262225489618264,0.0018685025220214848,1.0175061764332476,214.19382945552886,0.95,0.0007220515352732987,0.003253887396277175,True,0.0006730944589579839,0.003151289604814886,True,root,seed98
starbeast,0,0.0028614970364046663,0.005053585985770564,1.000488065805942,3792.9362831903577,0.95,0.004473905521500574,0.0057060716787421615,False,0.00444700986924194,0.005671677105801172,False,T1,seed98
starbeast,0,0.001518935185796635,0.002031403377498326,0.9998998786500142,2479.598036390539,0.95,0.001777393759894893,0.0023155605579832164,False,0.0017695741148289544,0.0023050480148447705,False,T2,seed98
ecoevolity,0,0.0014267137723252418,0.0020264176574208643,1.0007178705999171,4000.0,0.95,0.0006565810771618268,0.004249824134954642,True,0.00048230139428425946,0.0038397591847660908,True,root,seed1
ecoevolity,0,0.002261569561733957,0.005445042506977598,1.0005872757427288,2663.048566633549,0.95,0.0052016756697513,0.0056995452391881045,False,0.005193137974182309,0.005687371246289857,False,T1,seed1
ecoevolity,0,0.001549518173153218,0.0028138865805304213,0.9997143802126331,4000.0,0.95,0.0026469973096137907,0.002985783058782532,False,0.0026463478285273703,0.002983617728263975,False,T2,seed1
starbeast,0,0.0014267137723252418,0.0011841738069227874,1.0008326408164794,208.1651182665992,0.95,0.00047058116992885763,0.002110766241230121,True,0.0003874957388372287,0.002009707349300481,True,root,seed1
starbeast,0,0.002261569561733957,0.00506734277130491,0.9998910388459932,3729.361481215614,0.95,0.0044951558079079496,0.005698690687591643,False,0.004457912176099238,0.005653342164140785,False,T1,seed1
starbeast,0,0.001549518173153218,0.0027789727695755177,1.000686699097673,2289.6561945540484,0.95,0.002434990669272973,0.003169935747228249,False,0.00243002079945362,0.0031594234282572835,False,T2,seed1
ecoevolity,0,0.0009978643926724005,0.0020223154388617714,0.9998696587536308,3333.914952772357,0.95,0.0006463775272679501,0.0042598545956506716,True,0.0004888069743730462,0.003855678861903888,True,root,seed114
ecoevolity,0,0.0028839618014860078,0.0073445048972640625,1.0004741315821155,3955.5181569075903,0.95,0.0070634932568344735,0.007634908192346034,False,0.007049768940884089,0.007618899674168833,False,T1,seed114
ecoevolity,0,0.0016738853333361351,0.0028395047111528927,0.9999968567790866,3706.675404772724,0.95,0.002671078348736839,0.0030167561761175327,False,0.0026725086882187178,0.0030169911100278337,False,T2,seed114
starbeast,0,0.0009978643926724005,0.0012735809472906006,1.0000902222783137,237.92842032042756,0.95,0.0005131124224726746,0.0023406075674436227,True,0.00046633715205821844,0.0022210002997233498,True,root,seed114
starbeast,0,0.0028839618014860078,0.006426378684982527,1.0001592582519556,3805.75726906017,0.95,0.0057199411781876566,0.007227237645757967,False,0.005699203186027024,0.007193609585475755,False,T1,seed114
starbeast,0,0.0016738853333361351,0.0027743101840943924,1.0015668953551995,2002.06451339849,0.95,0.0024335249919444804,0.0031559294421238003,False,0.002422060467174525,0.003138591428890229,False,T2,seed114
ecoevolity,0,0.0009232675340171857,0.0020161081304026114,1.0002329442640283,4000.0,0.95,0.0006353528494484585,0.004101059022279165,True,0.000465786963352262,0.0037497892266842533,True,root,seed8
ecoevolity,0,0.0005464709457737443,0.0007611476650366113,0.9998122925563162,2949.563251642036,0.95,0.0006740343796575593,0.0008527315309090543,False,0.0006731353890596215,0.0008516471361422573,False,T1,seed8
ecoevolity,0,0.001765799235981539,0.0036771384283030063,0.9996004239828308,4000.0,0.95,0.003484510989009925,0.003878181430935161,False,0.0034924317965667963,0.003884939331596101,False,T2,seed8
starbeast,0,0.0009232675340171857,0.0009924433675265523,1.0102378756183497,251.99780596512656,0.95,0.0003911597385383044,0.0018896463543076297,True,0.00032489935062770365,0.0017611699172395891,True,root,seed8
starbeast,0,0.0005464709457737443,0.0007566067983236094,1.0001945822032343,781.1102812275575,0.95,0.0006387500168439586,0.0008899501812336037,False,0.0006336537768267503,0.0008826522161215185,False,T1,seed8
starbeast,0,0.001765799235981539,0.0035205672724506897,0.9999426722661484,3478.279846050394,0.95,0.00310370725130299,0.003985551709016355,False,0.003093373966832325,0.003970400049041591,False,T2,seed8
ecoevolity,0,0.002866875811975225,0.00203524048901692,0.9996243374801316,4000.0,0.95,0.0006537259184393196,0.004234901240975113,True,0.0005482915209640779,0.003894594441167462,True,root,seed106
ecoevolity,0,0.0014472953680817928,0.0022044043041659594,0.999947188515142,4000.0,0.95,0.002054093299311513,0.0023620204224988387,False,0.002062303318734032,0.002365550330334316,False,T1,seed106
ecoevolity,0,0.0019577780917207728,0.0034254346907328444,1.000057074878985,4000.0,0.95,0.003235736724925946,0.0036143028445307203,False,0.003223867304451841,0.003600572328794428,False,T2,seed106
starbeast,0,0.002866875811975225,0.0018713462993011302,1.0058922200183176,279.80290705980997,0.95,0.0008016702032948952,0.0031592507507074963,True,0.0007471405568335539,0.00305532350011177,True,root,seed106
starbeast,0,0.0014472953680817928,0.0021920296285738283,1.0000664854233197,2064.4239127806627,0.95,0.0019159460459500512,0.002501211226967641,False,0.0019104790018398031,0.0024911654492761467,False,T1,seed106
starbeast,0,0.0019577780917207728,0.003313502259014217,1.000206685982205,2426.2804542867543,0.95,0.0029159322585672553,0.0037545846980916063,False,0.002901057997304799,0.003737430220948304,False,T2,seed106
ecoevolity,0,0.0018493161921388746,0.0022305010907480434,1.0003815549757895,2669.2413422093014,0.95,0.0007008082616562514,0.00474640575724728,True,0.0004540899893772821,0.004192723798478311,True,root,seed102
ecoevolity,0,0.0012166795212782526,0.0016266601309329178,1.0009410391133522,4000.0,0.95,0.0014959790523475102,0.0017656185919556926,False,0.001490782743052368,0.0017592477543983637,False,T1,seed102
ecoevolity,0,0.004135519292837239,0.011687374205534822,0.999647423267768,4000.0,0.95,0.011282581361515092,0.012098454368513357,False,0.011272733282341421,0.012077701072630785,False,T2,seed102
starbeast,0,0.0018493161921388746,0.0022921146904682052,1.0033744815358778,273.1821570359393,0.95,0.0011083388244411446,0.0036692855316334968,True,0.0010783063569484,0.0036324452370872897,True,root,seed102
starbeast,0,0.0012166795212782526,0.0016567971501011845,1.0016724722054544,1358.369639351906,0.95,0.0014421638553003898,0.0019168041689175133,False,0.00142473647330185,0.0018940810295489637,False,T1,seed102
